run_id,f1,f2,P1,P2,Q1,Q2,wall_s,ok
119,49.98341424,49.98216813,3214.331326,3530.446691,0.5472633234,-7.706154629,4.2443403,1
120,49.98693609,49.98693114,2616.26275,2610.241882,-16.17910007,-155.6539954,4.3364311,1
121,49.98128555,49.98072536,3628.738915,3804.75346,121.0670707,60.87569125,4.3988156,1
122,49.98689462,49.98662722,2643.062413,2646.825562,7.002891277,-148.8095417,4.3935986,1
123,49.97585641,49.98273356,3535.096855,4776.927288,200.9458137,-164.2041089,4.1692509,1
124,49.98620099,49.98619052,2762.418712,2759.708384,13.80167041,-124.7800397,4.213414,1
125,49.98137197,49.9817106,3712.132391,3608.930264,212.9464958,-43.70358072,4.4306592,1
126,49.98693584,49.98693275,2616.735709,2609.306467,-33.98325759,-170.1193186,4.3699241,1
127,49.98693246,49.98693496,2617.56906,2608.925367,-15.55917406,-156.2431063,4.3009681,1
128,49.9870024,49.98619414,2677.010173,2677.595777,1.121573489,-126.770848,4.2299165,1
129,49.98007433,49.97989056,3958.23453,4002.57883,149.6882114,146.6121141,4.3239409,1
130,49.98620054,49.98619166,2762.684309,2758.27191,12.8261972,-124.1780374,4.349271,1
131,49.97768338,49.98047056,4234.983191,4124.068513,-476.5654521,575.0211071,4.0808745,1
132,49.98694342,49.98692348,2614.763117,2611.815231,-35.47874411,-168.4710782,4.287778,1
133,49.98252806,49.98390835,3431.949771,3107.120269,147.8664124,-134.4768551,4.2926494,1
134,49.98697513,49.98698124,2608.500487,2600.078093,-35.3746615,-173.4098849,4.3627957,1
135,49.98382127,49.98458085,3166.293575,3002.822143,64.8503408,-152.0648446,4.2886823,1
136,49.98692514,49.9869542,2618.003522,2606.417675,-26.26325618,-163.5237123,4.2057994,1
137,49.9823687,49.98183284,3475.645478,3609.885709,62.54351806,34.66990835,4.1785961,1
138,49.98687726,49.98691452,2628.990962,2615.661276,-28.35745673,-181.5986393,4.2285451,1
139,49.96732692,49.97987226,5760.721766,4864.051457,756.2087866,377.0729176,4.1778504,1
140,49.98603829,49.98602566,2796.805231,2791.82575,-41.13056967,-177.620326,4.2849717,1
141,49.98697697,49.98698076,2608.143766,2600.099889,-35.34943559,-173.2819766,4.3412883,1
142,49.98694853,49.98693869,2612.93211,2609.71551,-27.48059685,-162.3769773,4.2771978,1
143,49.9825171,49.98328113,3476.843803,3269.28567,128.7744619,-119.9338938,4.1627227,1
144,49.98694287,49.98692127,2615.958858,2611.045438,-35.85282044,-175.3230154,4.2963314,1
145,49.98611418,49.98469963,2737.696538,2967.316988,-55.48267122,-87.03466417,4.1680432,1
146,49.98602762,49.98601529,2799.114182,2792.762926,-40.60519324,-178.1657636,4.1190438,1
147,49.9554572,49.99106745,5671.098751,5032.71708,657.9432602,488.0999258,4.1662199,1
148,49.99092491,49.99092655,1816.702197,1812.899412,-39.39236631,-109.527005,20.9145466,1
149,49.99087723,49.99088274,1825.199413,1822.684256,-44.96711453,-114.1750666,4.8489258,1
150,49.9908742,49.99088546,1826.144936,1821.843787,-44.89950874,-114.244087,4.5324165,1
151,49.99084674,49.99085538,1831.727429,1827.792387,-40.65683469,-110.7508123,4.5300488,1
152,49.99084429,49.99085669,1831.760038,1827.909879,-41.58332308,-109.854979,4.9933546,1
153,49.99085527,49.99086549,1830.706981,1825.097113,-45.25710139,-114.6545845,4.7329579,1
154,49.9908603,49.99086027,1829.748995,1826.061375,-45.45974958,-114.425187,4.528067,1
155,49.99088758,49.99088613,1824.871911,1820.265377,-45.96615727,-115.9100825,4.3724416,1
156,49.97976436,49.98463396,3671.047597,3489.497549,106.5510582,-554.7755587,4.1553293,1
157,49.98966295,49.98966983,2070.528651,2063.100616,-17.68392152,-88.45361056,4.3226685,1
158,49.987974,49.98941689,2353.599166,2052.636654,57.91648392,-124.0411373,4.5039233,1
159,49.99060045,49.9906034,1882.3066,1876.74787,-51.04056869,-101.3522443,4.2460802,1
160,49.9903677,49.99045339,1914.539776,1878.312481,-50.76067056,-101.7917692,4.4049634,1
161,49.99087316,49.99088144,1827.510733,1821.650216,-46.43669908,-116.9684996,4.5677105,1
162,49.99088012,49.99089337,1824.391114,1820.794727,-45.84381636,-116.1244247,4.2991545,1
163,49.9896428,49.98967463,2070.401753,2064.379551,-18.10859298,-87.90086568,4.2316854,1
164,49.97688674,49.98748812,3671.485838,3483.34417,62.5643836,-515.4905884,4.1147199,1
165,49.99078274,49.99066782,1841.87224,1864.427968,-47.10042229,-101.4940041,4.3182047,1
166,49.98683734,49.98720685,2618.661963,2522.357668,107.1366657,-45.16559736,4.2820961,1
167,49.99103023,49.99057724,1804.975877,1883.196866,-52.028337,-111.7785706,4.3032348,1
168,49.99007958,49.98877086,1943.447335,2206.547852,-58.80470759,-49.11496914,4.3089247,1
169,49.99084201,49.99084237,1833.489803,1829.569172,-37.06036163,-107.6208407,4.3189439,1
170,49.98784215,49.98706016,2353.489089,2547.253291,33.442242,-7.154918897,4.3358723,1
171,49.99069691,49.99076193,1862.938768,1843.021505,-30.2916913,-112.2952722,4.3797569,1
172,49.98179947,49.98685321,3235.142274,3003.064306,-713.0659181,260.4530545,4.1191027,1
173,49.98960116,49.98961463,2080.839852,2076.829341,3.171865301,-67.22927389,4.3548822,1
174,49.98612639,49.98668661,2756.772102,2610.611748,151.2862962,-23.44927589,4.3740954,1
175,49.99080196,49.99081707,1840.687755,1834.568755,-46.83137631,-110.9568749,4.2475686,1
176,49.99084082,49.99084394,1833.74534,1829.261028,-36.38034629,-108.3545504,4.2917578,1
177,49.99062033,49.99062581,1879.86583,1873.521308,-28.66505562,-116.728114,4.3373245,1
178,49.98654409,49.98622781,2658.266409,2737.097439,48.89704613,72.70734164,4.3612503,1
179,49.98960777,49.9896164,2079.38196,2075.566858,3.975646366,-68.23176157,4.2817078,1
180,49.98439703,49.98434882,3145.359148,3101.471901,-733.3143347,277.1676532,4.1896255,1
181,49.99069105,49.99066034,1872.899957,1861.74247,-59.07270519,-94.03783731,4.2583045,1
182,49.98898489,49.99012613,2132.25475,1936.447718,32.52381863,-133.694229,4.2700868,1
183,49.99086899,49.99086499,1828.562814,1824.596019,-44.66890383,-114.865142,4.2976552,1
184,49.99004467,49.99018368,1949.750487,1942.36918,-20.27653229,-114.8908457,4.2326694,1
185,49.98976374,49.9897067,2044.97317,2053.509169,-31.19687323,-79.18994378,4.2542772,1
186,49.98722825,49.98651344,2501.662119,2674.371159,31.94815618,59.84399031,4.232667,1
187,49.99041914,49.99084293,1895.451066,1855.485781,4.22833234,-145.7660845,4.2591536,1
188,49.98251392,49.98321136,3414.740603,3441.892568,1117.803154,-273.4176921,4.2768499,1
189,49.99029286,49.99029448,1943.169997,1939.441953,-48.03871019,-117.7718371,4.3362992,1
190,49.99086706,49.9908663,1828.517058,1824.745251,-44.3341034,-115.1541965,4.2718347,1
191,49.99087072,49.99086743,1827.111794,1825.255294,-45.89114471,-114.4958149,4.1737401,1
192,49.98860815,49.98985209,2245.817528,1981.578511,31.1612592,-118.5209972,4.19728,1
193,49.99084975,49.9907898,1832.783214,1838.767258,-40.93697978,-116.3606083,4.270924,1
194,49.9900791,49.98910859,1948.684458,2118.99979,-61.06969692,-43.44313285,4.2524217,1
195,49.99027724,49.99029808,1944.912235,1940.241333,-48.20062161,-117.4312283,4.2343293,1
196,49.98453248,49.98119878,3462.09123,3384.318436,1032.442769,-205.2116878,4.2085591,1
197,49.98819515,49.98819651,2364.05396,2357.459249,2.062929352,-116.482139,4.1353284,1
198,49.98813189,49.98813117,2376.440341,2370.712185,-7.005472483,-124.8542478,4.3006614,1
199,49.98812797,49.98813326,2376.703292,2370.760723,-6.639655596,-125.2777396,4.242727,1
200,49.98811536,49.98812281,2378.965237,2373.163381,-0.7927125577,-119.4728985,4.2738321,1
201,49.98811957,49.98811931,2378.079268,2373.978299,-2.134512965,-118.187738,4.273958,1
202,49.98810152,49.98810012,2382.425283,2376.921648,-1.216918254,-118.147452,4.2788196,1
203,49.98810014,49.98810105,2382.609025,2377.035974,-0.5170309656,-118.9432467,4.4700928,1
204,49.98814416,49.98814644,2374.460155,2367.220469,-9.303723044,-127.9620204,4.2439615,1
205,49.97903495,49.97299718,4731.128997,4869.091647,950.699539,-271.1699774,4.0739529,1
206,49.98714317,49.98713753,2572.950509,2570.059304,-7.13439745,-124.1950096,4.3244721,1
207,49.98423338,49.98525359,3121.61822,2866.300512,136.6048812,-104.868824,4.2808745,1
208,49.98804345,49.98805517,2394.710464,2386.584489,-3.500743494,-117.1336892,4.2352983,1
209,49.9881016,49.98809211,2382.762193,2378.409601,-1.391024554,-118.8912515,4.5735378,1
210,49.98811012,49.98812341,2381.406734,2372.155078,-10.0374345,-130.26376,4.375284,1
211,49.98814678,49.98814444,2373.955007,2367.71992,-9.333045445,-127.9684065,4.8503221,1
212,49.98714067,49.98713113,2573.482006,2569.727714,-7.268974709,-124.086697,4.4693237,1
213,49.9677586,49.98420849,4315.39077,5279.292942,633.0581378,39.10101032,4.555462,1
214,49.98809986,49.98807837,2381.98776,2381.678286,-4.287100159,-115.8617028,4.3720118,1
215,49.98360606,49.98385806,3269.624187,3193.259191,164.0510547,-44.35950475,4.5805715,1
216,49.98811743,49.98808705,2377.783817,2381.075715,-10.56072113,-129.8364621,4.5829885,1
217,49.98804844,49.98606073,2366.498658,2716.695876,-36.51812707,-59.89218116,4.5480331,1
218,49.98811678,49.98811293,2379.822868,2374.219004,0.5988912351,-118.6008313,4.1335399,1
219,49.98392897,49.98350241,3146.08774,3262.870581,78.65188613,20.09795801,4.0510355,1
220,49.98810197,49.98809577,2382.583709,2378.011022,-0.2844996293,-118.3644218,4.1600468,1
221,49.97881004,49.97720827,4142.318456,4637.264573,-95.5032163,-917.7747463,3.9680327,1
222,49.98645514,49.98645235,2711.883974,2707.200986,60.85107615,-59.57020692,4.1375569,1
223,49.98204886,49.98232124,3575.518272,3489.488093,246.0755147,4.23211018,4.1410075,1
224,49.98804902,49.98805748,2392.643093,2386.70056,3.047114359,-114.8750166,4.1359321,1
225,49.98811304,49.98811635,2380.487726,2373.521837,1.096750113,-119.1770478,4.1426412,1
226,49.98808159,49.98807917,2387.635447,2381.145454,2.432000644,-121.2570451,4.0529702,1
227,49.98321256,49.9829978,3332.116778,3384.133185,87.42287611,70.23594734,4.0551795,1
228,49.9864605,49.9864698,2710.389855,2705.213204,60.42622834,-59.62934395,4.0906868,1
229,49.98197685,49.97412219,3924.260654,4832.499745,-172.7142133,-846.1833991,3.9445153,1
230,49.98823995,49.98773108,2383.885088,2430.64576,-23.96596554,-80.35658265,4.0766649,1
231,49.98400695,49.98592014,3100.109782,2709.718778,144.0524339,-127.9451987,4.010657,1
232,49.98810966,49.98810465,2381.074391,2375.962504,4.686040328,-115.7371319,4.0647012,1
233,49.98810547,49.98809834,2382.334657,2376.741642,4.200676956,-116.2654802,4.0452305,1
234,49.98719478,49.98720329,2560.940884,2557.697605,12.83065518,-87.50070945,4.1154484,1
235,49.98217703,49.98185407,3517.043614,3608.646329,140.5006264,149.2835565,4.0845787,1
236,49.98697382,49.98872079,2593.27504,2260.576016,43.10458168,-117.6119499,5.3490155,1
237,49.97728353,49.98332139,3978.474518,3880.086084,-366.8729704,680.0634598,4.0637527,1
238,49.98745131,49.98745989,2512.237449,2506.079794,23.1794045,-95.71908854,4.0726446,1
239,49.98810779,49.98810593,2381.903895,2375.191493,4.307981994,-115.4164886,4.1136023,1
240,49.98811725,49.98811569,2378.322368,2375.066586,-7.695686544,-125.5196463,4.6156633,1
241,49.98438548,49.98655082,3067.124784,2597.834845,122.6222581,-117.1268424,4.5575237,1
242,49.98786003,49.98803773,2436.491035,2374.714723,8.576099135,-98.90669319,4.7903845,1
243,49.98345305,49.98260196,3205.101563,3426.002586,73.4427355,113.2519557,4.2846711,1
244,49.98745354,49.98746543,2510.81045,2506.634982,22.84320006,-95.53419483,4.1825251,1
245,49.97446001,49.98589189,4102.944342,3782.347465,-340.5333554,646.9290908,4.0166812,1
246,49.98819255,49.98819932,2364.074868,2357.417669,2.179246953,-116.6039883,4.2919115,1
247,49.98810362,49.98809827,2382.239773,2377.304547,-0.829934747,-118.5616262,4.2399126,1
248,49.98809884,49.98810172,2382.494192,2377.13899,-0.8128573617,-118.5873769,4.2881467,1
249,49.9881288,49.98813356,2376.703255,2370.688461,-6.41577126,-125.498711,4.4325233,1
250,49.98813304,49.98813056,2376.35927,2370.826059,-7.216341098,-124.6416615,4.2370261,1
251,49.98811714,49.98812163,2378.78717,2373.412172,-1.729834792,-118.5410163,4.3420395,1
252,49.98811919,49.98811856,2378.766926,2373.537755,-1.149950872,-119.1400249,4.224582,1
253,49.98810937,49.98810509,2381.375145,2375.6829,4.665306035,-115.7296203,4.2867516,1
254,49.97969304,49.98102344,3998.451169,3853.689662,-354.0494708,673.7275829,4.1208066,1
255,49.98745569,49.98745538,2511.83961,2506.625119,23.41776337,-95.93656507,4.382435,1
256,49.98452698,49.98638827,3033.327683,2635.239496,128.546733,-122.8124106,4.4929613,1
257,49.98811669,49.98811349,2378.151118,2376.059457,-8.588985389,-124.7070764,4.8622883,1
258,49.9842846,49.9826254,3011.057803,3422.246544,89.34766133,56.09537775,4.6343469,1
259,49.98758932,49.98824403,2490.572736,2328.631351,14.55602846,-99.93494324,4.8042342,1
260,49.98811044,49.98810391,2380.442026,2376.612697,4.242400798,-115.3619668,4.3953505,1
261,49.98745864,49.98745786,2511.523129,2505.663067,23.58799263,-96.3541263,4.4858572,1
262,49.98381596,49.97698565,3896.933519,3957.402916,-334.3513849,640.9030727,4.5359417,1
263,49.98811373,49.98811964,2379.432823,2373.74558,-7.898919265,-125.2864306,4.4474737,1
264,49.98323609,49.98358034,3338.148496,3249.772262,199.8106838,-19.86298615,4.0987195,1
265,49.98754953,49.98816286,2415.015321,2441.480787,67.24475854,-156.1556606,4.129687,1
266,49.98325239,49.98221485,3242.228701,3525.466824,92.9209119,120.925049,4.0398993,1
267,49.9881507,49.98814071,2373.540485,2368.071418,-9.245684415,-128.0016365,4.1302379,1
268,49.98808955,49.98810051,2384.160993,2377.897631,-1.059528996,-119.5608053,4.1924583,1
269,49.98812624,49.98811337,2378.074929,2373.877944,-10.18696041,-130.0443884,4.075138,1
270,49.95926681,49.99221342,5401.139783,4295.093782,426.7825409,290.270271,4.002691,1
271,49.98712683,49.98713689,2577.33318,2570.525468,-6.505930188,-124.396765,4.0518323,1
272,49.98361615,49.98395258,3266.950577,3166.723648,163.679384,-50.17227258,4.0648117,1
273,49.9880887,49.9880773,2384.828408,2381.036448,-3.228920858,-116.9618762,4.1045266,1
274,49.9881487,49.98814276,2373.847678,2367.760714,-9.197856663,-128.0745528,4.1244865,1
275,49.98810111,49.98812331,2383.927965,2372.488335,-9.357989496,-130.8958186,4.1030627,1
276,49.98399752,49.98359755,3166.130976,3262.703368,76.5923432,50.55019214,4.0876691,1
277,49.98714239,49.98712593,2575.447718,2570.20772,-6.122905915,-124.993439,4.0513828,1
278,49.97836288,49.97348719,4772.974598,4825.492105,981.0936698,-305.5521015,3.9040299,1
279,49.98807502,49.98811035,2385.64072,2376.635075,-0.9670333434,-119.2006838,4.0947008,1
280,49.98426065,49.98486914,3112.482103,2955.049021,139.4957793,-92.96907672,4.0812825,1
281,49.98812079,49.98810802,2379.058314,2375.033726,1.073739373,-119.0914011,4.1147314,1
282,49.98461417,49.98787117,2971.91624,2360.345357,51.72617484,-108.9833849,5.3570899,1
283,49.98784515,49.98800906,2452.458606,2387.725849,-29.70365993,-76.80261644,4.1397127,1
284,49.98337664,49.98306333,3289.051941,3370.185153,80.42802024,66.38353331,4.0707073,1
285,49.98811078,49.98810381,2382.321986,2374.707884,1.746595084,-120.5730535,4.0864882,1
286,49.98289813,49.97321624,3617.337071,5142.975486,-221.0312812,-797.1862453,4.3617762,1
287,49.98645292,49.98647154,2708.995198,2704.766681,59.5882015,-58.91809527,4.6138511,1
288,49.98811607,49.98811333,2380.038521,2373.987808,0.6001295152,-118.6054876,4.8386722,1
289,49.98834062,49.98768895,2348.057659,2443.725293,8.995103932,-114.0106588,4.2372948,1
290,49.98234913,49.9833924,3503.380701,3210.833509,220.3694657,-42.45052367,4.2635052,1
291,49.9880993,49.98809773,2383.598418,2377.221021,0.7144718543,-119.3636771,4.1848322,1
292,49.98391848,49.98348775,3151.669356,3267.788586,47.44875434,53.98160658,4.2128022,1
293,49.98646294,49.98646067,2709.992126,2703.258813,60.08715299,-59.3339849,4.0848333,1
294,49.97332603,49.98289424,4341.125494,4431.864745,-213.8594017,-799.8248984,3.948375,1
295,49.98386895,49.98387361,3230.250512,3221.038403,96.25809937,-100.8325039,4.226463,1
296,49.98377429,49.98375697,3249.718804,3243.778961,87.81679587,-107.8903161,4.4135415,1
